time,cur_price,exe_quantity,short_lvl1_price,short_lvl1_quantity,long_lvl1_price,long_lvl1_quantity,long_or_short,All_short_quantity,All_long_quantity
[15:24:12-671587],10758,8,10759.0,1147.0,10758.0,103.0,1,11953.0,19823.0
[15:24:12-674289],10758,3,10759.0,1147.0,10758.0,100.0,1,11953.0,19820.0
[15:24:12-674822],10758,2,10759.0,1147.0,10758.0,98.0,1,11953.0,19818.0
[15:24:12-678212],10758,98,10758.0,5.0,10757.0,721.0,1,11958.0,19720.0
[15:24:15-239042],10758,1,10758.0,15.0,10757.0,721.0,2,11968.0,19720.0
[15:24:18-157186],10758,1,10758.0,14.0,10757.0,721.0,2,11967.0,19720.0
[15:24:59-547005],10757,50,10758.0,164.0,10757.0,661.0,1,12417.0,19559.0
[15:25:07-234154],10758,100,10758.0,112.0,10757.0,661.0,2,12365.0,19459.0
[15:26:16-299141],10758,45,10758.0,90.0,10757.0,670.0,2,12343.0,19546.0
[15:26:17-065716],10758,1,10758.0,44.0,10757.0,669.0,2,12297.0,19545.0
[15:26:59-599810],10758,47,10759.0,1347.0,10758.0,53.0,2,12253.0,19548.0
[15:26:59-601534],10758,1,10759.0,1347.0,10758.0,52.0,1,12253.0,19547.0
[15:26:59-610321],10758,1,10759.0,1347.0,10758.0,51.0,1,12253.0,19444.0
[15:26:59-619087],10758,5,10759.0,1347.0,10758.0,46.0,1,12253.0,19146.0
[15:26:59-620316],10758,3,10759.0,1347.0,10758.0,43.0,1,12253.0,19143.0
[15:26:59-621595],10758,10,10759.0,1347.0,10758.0,33.0,1,12253.0,19133.0
[15:26:59-622818],10758,15,10759.0,1347.0,10758.0,18.0,1,12253.0,19118.0
[15:26:59-624193],10758,18,10759.0,1347.0,10757.0,487.0,1,12253.0,19100.0
[15:27:20-632868],10759,1,10759.0,1285.0,10758.0,39.0,2,12191.0,19139.0
[15:29:10-558578],10758,50,10759.0,1235.0,10758.0,50.0,1,12091.0,19088.0
[15:29:11-500961],10758,50,10759.0,1235.0,10757.0,556.0,1,12091.0,19038.0
[15:29:11-509198],10758,1,10759.0,1235.0,10758.0,2.0,1,12091.0,19118.0
[15:29:23-690391],10758,2,10759.0,1235.0,10758.0,139.0,1,12091.0,19077.0
[15:29:26-439819],10758,139,10758.0,61.0,10757.0,556.0,1,12252.0,18938.0
[15:29:28-228793],10758,10,10758.0,181.0,10757.0,624.0,2,12372.0,19006.0
[15:30:00-084701],10758,9,10758.0,272.0,10757.0,524.0,2,12463.0,19003.0
[15:30:14-491136],10758,1,10758.0,295.0,10757.0,507.0,2,12583.0,18971.0
[15:30:14-626885],10758,57,10758.0,238.0,10757.0,507.0,2,12526.0,18971.0
[15:30:14-631441],10758,10,10758.0,228.0,10757.0,507.0,2,12516.0,18971.0
[15:30:14-633968],10758,99,10758.0,129.0,10757.0,507.0,2,12417.0,18971.0
[15:30:14-968545],10758,100,10758.0,29.0,10757.0,429.0,2,12317.0,18893.0
[15:30:14-970377],10758,2,10758.0,27.0,10757.0,429.0,2,12315.0,18893.0
[15:30:14-970698],10758,1,10758.0,26.0,10757.0,429.0,2,12314.0,18893.0
[15:30:14-972392],10758,1,10758.0,25.0,10757.0,429.0,2,12313.0,18893.0
[15:30:15-082443],10758,25,10759.0,1432.0,10758.0,25.0,2,12288.0,18918.0
[15:30:44-557318],10759,1,10759.0,1231.0,10758.0,398.0,2,12197.0,19582.0
[15:32:29-280315],10759,20,10759.0,781.0,10758.0,778.0,2,11697.0,19989.0
[15:32:36-091935],10759,200,10759.0,581.0,10758.0,778.0,2,10997.0,20004.0
[15:32:37-326656],10759,45,10759.0,536.0,10758.0,778.0,2,10952.0,20004.0
[15:32:38-268979],10759,100,10759.0,436.0,10758.0,778.0,2,10852.0,20004.0
[15:32:38-372171],10759,100,10759.0,336.0,10758.0,778.0,2,10752.0,20004.0
[15:32:38-373987],10759,1,10759.0,335.0,10758.0,778.0,2,10751.0,20004.0
[15:32:39-209460],10759,1,10759.0,334.0,10758.0,777.0,2,10750.0,20003.0
[15:32:39-392014],10759,20,10759.0,314.0,10758.0,777.0,2,10730.0,19499.0
[15:32:40-079310],10759,10,10759.0,304.0,10758.0,777.0,2,10720.0,19499.0
[15:32:41-351875],10759,100,10759.0,204.0,10758.0,777.0,2,10620.0,19499.0
[15:32:42-843912],10759,100,10759.0,104.0,10758.0,777.0,2,10520.0,19499.0
[15:32:43-763931],10759,30,10759.0,74.0,10758.0,777.0,2,10490.0,19499.0
[15:32:46-129537],10759,50,10759.0,34.0,10758.0,827.0,2,10450.0,19549.0
[15:32:46-576257],10759,34,10760.0,923.0,10759.0,66.0,2,10416.0,19615.0
[15:32:47-781567],10759,50,10760.0,423.0,10759.0,69.0,1,9916.0,19516.0
[15:32:50-153540],10760,1,10760.0,422.0,10759.0,89.0,2,9915.0,19536.0
[15:32:52-691432],10759,50,10760.0,422.0,10759.0,39.0,1,9990.0,19486.0
[15:32:53-405602],10760,1,10760.0,421.0,10759.0,39.0,2,9989.0,19315.0
[15:32:53-719154],10760,1,10760.0,420.0,10759.0,39.0,2,9988.0,19315.0
[15:32:54-226813],10760,1,10760.0,419.0,10759.0,39.0,2,9987.0,19315.0
[15:33:00-904074],10760,200,10760.0,269.0,10759.0,462.0,2,8937.0,19641.0
[15:33:03-124596],10760,100,10760.0,169.0,10759.0,462.0,2,8837.0,19641.0
[15:33:32-607302],10759,105,10760.0,391.0,10759.0,358.0,1,9139.0,19958.0
[15:33:44-770344],10760,1,10760.0,600.0,10759.0,381.0,2,10398.0,19931.0
[15:33:52-146974],10759,20,10760.0,600.0,10759.0,361.0,1,10398.0,19711.0
[15:33:54-098266],10760,1,10760.0,599.0,10759.0,361.0,2,10397.0,19711.0
[15:33:57-157748],10760,2,10760.0,697.0,10759.0,361.0,2,10495.0,19511.0
[15:33:59-922926],10759,1,10760.0,697.0,10759.0,386.0,1,10495.0,19538.0
[15:34:02-566389],10760,1,10760.0,806.0,10759.0,384.0,2,10704.0,19546.0
[15:34:02-689024],10759,10,10760.0,796.0,10759.0,374.0,1,10794.0,19536.0
[15:34:02-803769],10760,1,10760.0,795.0,10759.0,374.0,2,10793.0,19536.0
[15:34:03-418205],10760,1,10760.0,794.0,10759.0,374.0,2,10792.0,19536.0
[15:34:03-640065],10760,1,10760.0,793.0,10759.0,374.0,2,10791.0,19536.0
[15:34:04-379396],10760,1,10760.0,792.0,10759.0,374.0,2,10790.0,19536.0
[15:34:04-898186],10760,1,10760.0,791.0,10759.0,374.0,2,10789.0,19536.0
[15:34:05-343704],10760,1,10760.0,790.0,10759.0,374.0,2,10788.0,19536.0
[15:34:06-025712],10760,1,10760.0,789.0,10759.0,374.0,2,10787.0,19536.0
[15:34:18-911380],10760,2,10760.0,887.0,10759.0,479.0,2,10885.0,19346.0
[15:34:33-659848],10759,10,10760.0,1077.0,10759.0,469.0,1,11075.0,19336.0
[15:34:35-674445],10759,82,10760.0,1077.0,10759.0,387.0,1,11075.0,19254.0
[15:34:36-968647],10759,100,10760.0,1077.0,10759.0,287.0,1,11075.0,19154.0
[15:34:37-851576],10759,50,10760.0,1077.0,10759.0,237.0,1,11075.0,19104.0
[15:34:47-125709],10759,100,10760.0,947.0,10759.0,137.0,1,10945.0,19004.0
[15:34:54-393140],10759,2,10760.0,957.0,10759.0,145.0,1,10955.0,18984.0
[15:34:58-673553],10759,100,10760.0,957.0,10759.0,45.0,1,10955.0,18634.0
[15:34:58-796113],10759,10,10760.0,957.0,10759.0,35.0,1,10955.0,18624.0
[15:34:58-809463],10759,10,10760.0,957.0,10759.0,25.0,1,10955.0,18614.0
[15:34:58-932177],10759,10,10760.0,957.0,10759.0,15.0,1,10955.0,18604.0
[15:34:59-068336],10759,10,10760.0,957.0,10759.0,5.0,1,10955.0,18594.0
[15:34:59-152456],10759,5,10759.0,95.0,10758.0,755.0,1,10950.0,18589.0
[15:34:59-927168],10759,6,10759.0,143.0,10758.0,755.0,2,10998.0,18589.0
[15:45:00-122043],10760,5266,,,,, ,,
